# r  g_300K  g_600K  g_900K
7.17 1.03694 1.02568 0.978834
7.19 1.00865 1.0195 0.983896
7.21 1.03317 1.01943 1.00684
7.23 1.02249 1.02271 1.02022
7.25 0.986705 1.02945 1.02169
7.27 1.00918 1.00915 1.02122
7.29 1.00216 1.0018 1.01852
7.31 1.00546 0.971492 0.997579
7.33 0.987165 1.01497 1.00157
7.35 0.992125 0.990657 0.989022
7.37 0.973917 0.995679 1.00168
7.39 0.967007 0.984901 0.99093
7.41 0.986649 0.997549 0.981916
7.43 0.973047 0.964201 0.991104
7.45 0.986001 0.967679 0.994871
7.47 0.966584 0.976052 0.990461
7.49 0.972992 1.00714 0.964414
7.51 0.970816 0.994494 0.982077
7.53 0.9607 0.978103 0.976882
7.55 0.993599 0.97371 0.967948
7.57 1.00155 1.00301 1.00961
7.59 0.991263 0.989146 1.00527
7.61 0.997595 1.01084 0.995671
7.63 1.01227 1.00223 1.01944
7.65 1.00592 1.01728 0.993605
7.67 1.00779 0.992704 1.02064
7.69 1.00274 1.00862 1.02666
7.71 1.03727 1.01723 1.00502
7.73 1.03078 0.997081 1.00504
7.75 1.02509 1.01561 1.03217
7.77 1.01126 1.01493 1.00412
7.79 1.01247 0.999113 1.00227
7.81 1.00026 0.974921 0.995857
7.83 0.998586 1.00889 0.984815
7.85 0.99738 1.01194 0.986592
7.87 0.99022 0.964463 0.980243
7.89 0.95063 0.977475 0.983227
7.91 0.991999 0.998915 0.989404
7.93 0.953585 0.976453 0.971839
7.95 0.94864 0.94756 0.963638
7.97 0.930703 0.971433 0.973767
7.99 0.971024 0.958539 0.952596
